No,Student ID,Level Cohort,Term No / Semester No,Subject Code,Subject Status,Subject Status,Subject Credit Hours,Subject Marks,Subject Grade
400,0030235,DECE2401,4,CLE 4113,Completed,Active,3,78,A-
401,0030235,DECE2401,5,CLE 4123,Completed,Active,3,81,A
402,0030235,DECE2401,5,CLE 4133,Completed,Active,3,82,A
403,0030235,DECE2401,5,MPU 2312,Completed,Active,2,85,A
404,0025112,DECE1808,1,CSC 1200,Completed,Active,3,60,B-
405,0025112,DECE1808,1,ECE 1100,Completed,Active,3,72,B+
406,0025112,DECE1808,1,ECE 1120,Completed,Active,3,62,B-
407,0025112,DECE1808,1,EDU 1110,Completed,Active,2,63,B-
408,0025112,DECE1808,1,EDU 1130,Completed,Active,2,72,B+
409,0025112,DECE1808,1,GEN 1120,Completed,Active,2,77,P
410,0025112,DECE1808,1,PSY 1100,Completed,Active,3,53,C
411,0025112,DECE1808,2,ECE 1110,Completed,Active,3,63,B-
412,0025112,DECE1808,2,ECE 1220,Completed,Active,3,72,B+
413,0025112,DECE1808,2,EDU 1220,Completed,Active,3,65,B
414,0025112,DECE1808,3,COM 1100,Completed,Active,2,74,P
415,0025112,DECE1808,3,ECE 1130,Completed,Active,3,72,B+
416,0025112,DECE1808,3,EDU 1140,Completed,Active,4,71,B+
417,0025112,DECE1808,3,EDU 1210,Completed,Active,3,58,C+
418,0025112,DECE1808,3,EDU 1240,Completed,Active,3,63,B-
419,0025112,DECE1808,3,MGT 1200,Completed,Active,3,70,B+
420,0025112,DECE1808,4,ECE 1140,Completed,Active,3,61,B-
421,0025112,DECE1808,4,EDU 1100,Completed,Active,3,65,B
422,0025112,DECE1808,4,EDU 1120,Completed,Active,2,76,A-
423,0025112,DECE1808,4,EDU 1150,Completed,Active,4,73,B+
424,0025112,DECE1808,4,ENG 1100,Completed,Active,2,70,B+
425,0025112,DECE1808,4,MPU 2163,Completed,Active,3,67,P
426,0025112,DECE1808,4,SER 1100,Completed,Active,2,94,P
427,0025112,DECE1808,5,INT 1230,Completed,Active,4,77,A-
428,0025112,DECE1808,6,ECE 1200,Completed,Active,3,76,A-
429,0025112,DECE1808,6,ECE 1210,Completed,Active,3,73,B+
430,0025112,DECE1808,6,EDU 1160,Completed,Active,3,62,B-
431,0025112,DECE1808,6,EDU 1230,Completed,Active,3,71,B+
432,0025112,DECE1808,6,PSY 1110,Completed,Active,3,72,B+
433,0025112,DECE1808,6,PSY 1200,Completed,Active,3,67,B
434,0025112,DECE1808,7,INT 1240,Completed,Active,4,81,A
435,0022237,DECE1608,1,COM 1100,Completed,Active,2,54,P
436,0022237,DECE1608,1,ECE 1100,Completed,Active,3,56,C+
437,0022237,DECE1608,1,ECE 1220,Completed,Active,3,50,C
438,0022237,DECE1608,1,EDU 1230,Completed,Active,3,62,B-
439,0022237,DECE1608,1,GEN 1120,Completed,Active,2,63,P
440,0022237,DECE1608,1,PSY 1100,Completed,Active,3,40,D
441,0022237,DECE1608,2,ECE 1110,Completed,Active,3,69,B
442,0022237,DECE1608,2,ECE 1120,Completed,Active,3,55,C+
443,0022237,DECE1608,2,EDU 1210,Completed,Active,3,40,D
444,0022237,DECE1608,3,ECE 1130,Completed,Active,3,60,B-
445,0022237,DECE1608,3,EDU 1100,Completed,Active,3,58,C+
446,0022237,DECE1608,3,EDU 1130,Completed,Active,2,57,C+
447,0022237,DECE1608,3,EDU 1160,Completed,Active,3,42,D
448,0022237,DECE1608,3,ENG 1100,Completed,Active,2,77,A-
449,0022237,DECE1608,3,MPU 2163,Completed,Active,3,52,P
450,0022237,DECE1608,3,PSY 1100,Completed,Repeat,3,56,C+
451,0022237,DECE1608,4,CSC 1200,Completed,Active,3,61,B-
452,0022237,DECE1608,4,ECE 1140,Completed,Active,3,50,C
453,0022237,DECE1608,4,EDU 1140,Completed,Active,4,67,B
454,0022237,DECE1608,4,EDU 1150,Completed,Active,4,67,B
455,0022237,DECE1608,4,EDU 1160,Completed,Repeat,3,61,B-
456,0022237,DECE1608,4,SER 1100,Completed,Active,2,91,P
457,0022237,DECE1608,5,ECE 1230,Completed,Active,4,50,C
458,0022237,DECE1608,6,ECE 1210,Completed,Active,3,56,C+
459,0022237,DECE1608,6,EDU 1110,Completed,Active,2,77,A-
460,0022237,DECE1608,6,EDU 1220,Completed,Active,3,56,C+
461,0022237,DECE1608,6,EDU 1240,Completed,Active,3,50,C
462,0022237,DECE1608,6,MGT 1200,Completed,Active,3,55,C+
463,0022237,DECE1608,6,PSY 1110,Completed,Active,3,60,B-
464,0022237,DECE1608,6,PSY 1200,Completed,Active,3,62,B-
465,0022237,DECE1608,7,ECE 1200,Completed,Active,3,65,B
466,0022237,DECE1608,7,EDU 1120,Completed,Active,2,70,B+
467,0022237,DECE1608,7,EDU 1210,Completed,Repeat,3,50,C
468,0022237,DECE1608,8,ECE 1240,Completed,Active,4,63,B-
469,0023769,DECE1708,1,ECE 1100,Completed,Active,3,60,B-
470,0023769,DECE1708,1,ECE 1130,Completed,Active,3,60,B-
471,0023769,DECE1708,1,EDU 1130,Completed,Active,2,58,C+
472,0023769,DECE1708,1,EDU 1230,Completed,Active,3,61,B-
473,0023769,DECE1708,1,GEN 1120,Completed,Active,2,47,P
474,0023769,DECE1708,1,PSY 1100,Completed,Active,3,53,C
475,0023769,DECE1708,1,SER 1100,Completed,Active,2,87,P
476,0023769,DECE1708,2,CSC 1200,Completed,Active,3,60,B-
477,0023769,DECE1708,2,ECE 1110,Completed,Active,3,50,C
478,0023769,DECE1708,2,EDU 1160,Completed,Active,3,50,C
479,0023769,DECE1708,3,EDU 1140,Completed,Active,4,65,B
480,0023769,DECE1708,3,EDU 1210,Completed,Active,3,50,C
481,0023769,DECE1708,3,EDU 1220,Completed,Active,3,55,C+
482,0023769,DECE1708,3,EDU 1240,Completed,Active,3,50,C
483,0023769,DECE1708,3,MPU 2163,Completed,Active,3,78,P
484,0023769,DECE1708,3,PSY 1110,Completed,Active,3,54,C
485,0023769,DECE1708,4,ECE 1120,Completed,Active,3,57,C+
486,0023769,DECE1708,4,ECE 1210,Completed,Active,3,66,B
487,0023769,DECE1708,4,ECE 1220,Completed,Active,3,67,B
488,0023769,DECE1708,4,EDU 1120,Completed,Active,2,75,A-
489,0023769,DECE1708,4,EDU 1150,Completed,Active,4,63,B-
490,0023769,DECE1708,4,ENG 1100,Completed,Active,2,67,B
491,0023769,DECE1708,4,MGT 1200,Completed,Active,3,50,C
492,0023769,DECE1708,5,ECE 1230,Completed,Active,4,76,A-
493,0023769,DECE1708,6,COM 1100,Completed,Active,2,69,P
494,0023769,DECE1708,6,ECE 1140,Completed,Active,3,69,B
495,0023769,DECE1708,6,ECE 1200,Completed,Active,3,57,C+
496,0023769,DECE1708,6,EDU 1100,Completed,Active,3,61,B-
497,0023769,DECE1708,6,EDU 1110,Completed,Active,2,66,B
498,0023769,DECE1708,6,PSY 1200,Completed,Active,3,59,C+
499,0023769,DECE1708,7,INT 1240,Completed,Active,4,75,A-
500,0024656,DECE1804,1,ECE 1100,Completed,Active,3,92,A+
501,0024656,DECE1804,1,ECE 1110,Completed,Active,3,69,B
502,0024656,DECE1804,1,EDU 1100,Completed,Active,3,80,A
503,0024656,DECE1804,1,EDU 1230,Completed,Active,3,79,A-
504,0024656,DECE1804,1,MPU 2163,Completed,Active,3,93,P
505,0024656,DECE1804,1,PSY 1100,Completed,Active,3,86,A
506,0024656,DECE1804,2,CSC 1200,Completed,Active,3,81,A
507,0024656,DECE1804,2,EDU 1140,Completed,Active,4,78,A-
508,0024656,DECE1804,2,EDU 1150,Completed,Active,4,83,A
509,0024656,DECE1804,2,EDU 1210,Completed,Active,3,75,A-
510,0024656,DECE1804,2,ENG 1100,Completed,Active,2,73,B+
511,0024656,DECE1804,2,GEN 1120,Completed,Active,2,77,P
512,0024656,DECE1804,2,SER 1100,Completed,Active,2,80,P
513,0024656,DECE1804,3,ECE 1230,Completed,Active,4,77,A-
514,0024656,DECE1804,4,COM 1100,Completed,Active,2,84,P
515,0024656,DECE1804,4,ECE 1220,Completed,Active,3,84,A
516,0024656,DECE1804,4,EDU 1130,Completed,Active,2,78,A-
517,0024656,DECE1804,4,EDU 1220,Completed,Active,3,76,A-
518,0024656,DECE1804,4,MGT 1200,Completed,Active,3,77,A-
519,0024656,DECE1804,4,PSY 1110,Completed,Active,3,81,A
520,0024656,DECE1804,4,PSY 1200,Completed,Active,3,80,A
521,0024656,DECE1804,5,ECE 1120,Completed,Active,3,75,A-
522,0024656,DECE1804,5,ECE 1130,Completed,Active,3,80,A
523,0024656,DECE1804,5,ECE 1200,Completed,Active,3,78,A-
524,0024656,DECE1804,5,ECE 1210,Completed,Active,3,72,B+
525,0024656,DECE1804,5,EDU 1120,Completed,Active,2,83,A
526,0024656,DECE1804,5,EDU 1160,Completed,Active,3,77,A-
527,0024656,DECE1804,6,ECE 1140,Completed,Active,3,91,A+
528,0024656,DECE1804,6,EDU 1110,Completed,Active,2,87,A
529,0024656,DECE1804,6,EDU 1240,Completed,Active,3,72,B+
530,0024656,DECE1804,7,INT 1240,Completed,Active,4,86,A
531,0022351,DECE1608,1,COM 1100,Completed,Active,2,62,P
532,0022351,DECE1608,1,ECE 1100,Completed,Active,3,81,A
533,0022351,DECE1608,1,ECE 1220,Completed,Active,3,63,B-
534,0022351,DECE1608,1,EDU 1230,Completed,Active,3,76,A-
535,0022351,DECE1608,1,GEN 1120,Completed,Active,2,67,P
536,0022351,DECE1608,1,PSY 1100,Completed,Active,3,56,C+
537,0022351,DECE1608,2,ECE 1110,Completed,Active,3,71,B+
538,0022351,DECE1608,2,ECE 1120,Completed,Active,3,77,A-
539,0022351,DECE1608,2,EDU 1210,Completed,Active,3,56,C+
540,0022351,DECE1608,3,ECE 1130,Completed,Active,3,74,B+
541,0022351,DECE1608,3,EDU 1100,Completed,Active,3,67,B
542,0022351,DECE1608,3,EDU 1140,Completed,Active,4,78,A-
543,0022351,DECE1608,3,EDU 1150,Completed,Active,4,64,B-
544,0022351,DECE1608,3,ENG 1100,Completed,Active,2,69,B
545,0022351,DECE1608,3,MPU 2163,Completed,Active,3,48,P
546,0022351,DECE1608,4,CSC 1200,Completed,Active,3,74,B+
547,0022351,DECE1608,4,ECE 1140,Completed,Active,3,61,B-
548,0022351,DECE1608,4,ECE 1200,Completed,Active,3,61,B-
549,0022351,DECE1608,4,EDU 1120,Completed,Active,2,83,A
550,0022351,DECE1608,4,EDU 1130,Completed,Active,2,79,A-
551,0022351,DECE1608,4,EDU 1160,Completed,Active,3,66,B
552,0022351,DECE1608,4,SER 1100,Completed,Active,2,84,P
553,0022351,DECE1608,5,ECE 1230,Completed,Active,4,76,A-
554,0022351,DECE1608,6,ECE 1210,Completed,Active,3,66,B
555,0022351,DECE1608,6,EDU 1110,Completed,Active,2,82,A
556,0022351,DECE1608,6,EDU 1220,Completed,Active,3,77,A-
557,0022351,DECE1608,6,EDU 1240,Completed,Active,3,66,B
558,0022351,DECE1608,6,MGT 1200,Completed,Active,3,76,A-
559,0022351,DECE1608,6,PSY 1110,Completed,Active,3,75,A-
560,0022351,DECE1608,6,PSY 1200,Completed,Active,3,74,B+
561,0022351,DECE1608,7,ECE 1240,Completed,Active,4,65,B
562,0029239,DDB2301,1,BUS 1100,Completed,Active,3,71,B+
563,0029239,DDB2301,1,BUS 1200,Completed,Active,3,55,C+
564,0029239,DDB2301,1,FIN 1100,Completed,Active,3,54,C
565,0029239,DDB2301,1,MGT 1101,Completed,Active,3,58,C+
566,0029239,DDB2301,1,SER 1100,Completed,Active,2,65,B
567,0029239,DDB2301,1,STA 1100,Completed,Active,3,34,F
568,0029239,DDB2301,2,BUS 1202,Completed,Active,3,63,B-
569,0029239,DDB2301,2,MKT 1100,Completed,Active,3,61,B-
570,0029239,DDB2301,2,MPU 2212,Completed,Active,2,50,C
571,0029239,DDB2301,3,COM 1101,Completed,Active,3,66,B
572,0029239,DDB2301,3,CSC 1100,Completed,Active,3,57,C+
573,0029239,DDB2301,3,ECO 1100,Completed,Active,3,50,C
574,0029239,DDB2301,3,FIN 1101,Completed,Active,3,54,C
575,0029239,DDB2301,3,MGT 1100,Completed,Active,3,62,B-
576,0029239,DDB2301,3,MPU 2192,Completed,Active,2,55,C+
577,0029239,DDB2301,4,BUS 1101,Completed,Active,3,55,C+
578,0029239,DDB2301,4,BUS 1103,Completed,Active,3,56,F
579,0029239,DDB2301,4,BUS 1203,Completed,Active,3,50,C
580,0029239,DDB2301,4,BUS 1204,Completed,Active,3,68,B
581,0029239,DDB2301,4,BUS 1205,Completed,Active,3,53,C
582,0029239,DDB2301,4,STA 1100,Completed,Repeat,3,27,F
583,0029239,DDB2301,5,BUS 1201,Completed,Active,3,58,C+
584,0029239,DDB2301,5,MKT 1207,Completed,Active,3,61,B-
585,0029239,DDB2301,5,SSC 2010,Completed,Active,2,73,B+
586,0029239,DDB2301,6,BUS 1208,Completed,Active,3,65,B
587,0029239,DDB2301,6,CSC 1113,Completed,Active,3,70,B+
588,0029239,DDB2301,6,CSC 1221,Completed,Active,3,60,B-
589,0029239,DDB2301,6,CSC 1222,Completed,Active,3,60,B-
590,0029239,DDB2301,6,ECO 1200,Completed,Active,3,62,B-
591,0029239,DDB2301,7,BUS 1103,Completed,Repeat,3,66,B
592,0029239,DDB2301,7,BUS 1207,Completed,Active,4,61,B-
593,0029239,DDB2301,7,STA 1100,Completed,Repeat,3,74,B+
594,0029239,DDB2301,8,INT 1261,Completed,Active,6,90,A+
595,0029853,DFT2401,1,BUS 1100,Completed,Active,3,70,B+
596,0029853,DFT2401,1,BUS 1201,Completed,Active,3,63,B-
597,0029853,DFT2401,1,FIN 1100,Completed,Active,3,75,A-
598,0029853,DFT2401,1,FIN 1102,Completed,Active,3,77,A-
599,0029853,DFT2401,1,SER 1100,Completed,Active,2,69,B
600,0029853,DFT2401,1,STA 1100,Completed,Active,3,60,B-
601,0029853,DFT2401,2,FIN 1105,Completed,Active,3,67,B
602,0029853,DFT2401,2,MKT 1100,Completed,Active,3,72,B+
603,0029853,DFT2401,2,SSC 2010,Completed,Active,2,78,A-
604,0029853,DFT2401,3,COM 1101,Completed,Active,3,73,B+
605,0029853,DFT2401,3,CSC 1100,Completed,Active,3,84,A
606,0029853,DFT2401,3,ECO 1100,Completed,Active,3,68,B
607,0029853,DFT2401,3,FIN 1101,Completed,Active,3,71,B+
608,0029853,DFT2401,3,MGT 1100,Completed,Active,3,75,A-
609,0029853,DFT2401,3,MPU 2192,Completed,Active,2,74,B+
610,0029853,DFT2401,4,BUS 1101,Completed,Active,3,62,B-
611,0029853,DFT2401,4,CSC 1113,Completed,Active,3,63,B-
612,0029853,DFT2401,4,ECO 1200,Completed,Active,3,77,A-
613,0029853,DFT2401,4,FIN 1201,Completed,Active,3,61,B-
614,0029853,DFT2401,4,FIN 1202,Completed,Active,3,81,A
615,0029853,DFT2401,4,STA 1200,Completed,Active,3,66,B
616,0029853,DFT2401,5,FIN 1103,Completed,Active,3,74,B+
617,0029853,DFT2401,5,MKT 1207,Completed,Active,3,75,A-
618,0029853,DFT2401,5,MPU 2312,Completed,Active,2,83,A
619,0021251,DECE1408,1,ECE 1100,Active,Active,3,61,B-
620,0021251,DECE1408,1,ECE 1110,Active,Active,3,68,B
621,0021251,DECE1408,1,EDU 1100,Active,Active,3,50,C
622,0021251,DECE1408,1,EDU 1110,Active,Active,2,76,A-
623,0021251,DECE1408,1,ENG 1100,Active,Active,2,77,A-
624,0021251,DECE1408,1,GEN 1120,Active,Active,2,60,P
625,0021251,DECE1408,1,PSY 1100,Active,Active,3,68,B
626,0021251,DECE1408,2,COM 1100,Completed,Active,2,65,P
627,0021251,DECE1408,2,EDU 1120,Completed,Active,2,73,B+
628,0021251,DECE1408,2,EDU 1130,Completed,Active,2,70,B+
629,0021251,DECE1408,2,SER 1100,Completed,Active,2,84,P
630,0021251,DECE1408,3,ECE 1220,Completed,Active,3,62,B-
631,0021251,DECE1408,3,EDU 1140,Completed,Active,4,62,B-
632,0021251,DECE1408,3,EDU 1150,Completed,Active,4,56,C+
633,0021251,DECE1408,3,EDU 1210,Completed,Active,3,50,C
634,0021251,DECE1408,3,EDU 1230,Completed,Active,3,67,B
635,0021251,DECE1408,3,MPU 2163,Completed,Active,3,56,P
636,0021251,DECE1408,4,CSC 1200,Completed,Active,3,61,B-
637,0021251,DECE1408,4,ECE 1120,Completed,Active,3,69,B
638,0021251,DECE1408,4,ECE 1130,Completed,Active,3,67,B
639,0021251,DECE1408,4,ECE 1140,Completed,Active,3,70,B+
640,0021251,DECE1408,4,ECE 1210,Completed,Active,3,67,B
641,0021251,DECE1408,4,PSY 1110,Completed,Active,3,73,B+
642,0021251,DECE1408,5,ECE 1230,Completed,Active,4,75,A-
643,0021251,DECE1408,6,ECE 1200,Completed,Active,3,66,B
644,0021251,DECE1408,6,EDU 1160,Completed,Active,3,59,C+
645,0021251,DECE1408,6,EDU 1220,Completed,Active,3,77,A-
646,0021251,DECE1408,6,EDU 1240,Completed,Active,3,58,C+
647,0021251,DECE1408,6,MGT 1200,Completed,Active,3,71,B+
648,0021251,DECE1408,6,PSY 1200,Completed,Active,3,65,B
649,0021251,DECE1408,7,ECE 1240,Completed,Active,4,66,B
650,0030173,DDM2401,1,BUS 1100,Completed,Active,3,63,B-
651,0030173,DDM2401,1,BUS 1201,Completed,Active,3,66,B
652,0030173,DDM2401,1,FIN 1100,Completed,Active,3,55,F
653,0030173,DDM2401,1,MGT 1101,Completed,Active,3,70,B+
654,0030173,DDM2401,1,SER 1100,Completed,Active,2,74,B+
655,0030173,DDM2401,1,STA 1100,Completed,Active,3,50,C
656,0030173,DDM2401,2,BUS 1202,Completed,Active,3,61,B-
657,0030173,DDM2401,2,MKT 1100,Completed,Active,3,70,B+
658,0030173,DDM2401,2,SSC 2010,Completed,Active,2,82,A
659,0030173,DDM2401,3,COM 1101,Completed,Active,3,83,A
660,0030173,DDM2401,3,CSC 1100,Completed,Active,3,68,B
661,0030173,DDM2401,3,ECO 1100,Completed,Active,3,58,C+
662,0030173,DDM2401,3,FIN 1101,Completed,Active,3,58,C+
663,0030173,DDM2401,3,MGT 1100,Completed,Active,3,55,C+
664,0030173,DDM2401,3,MPU 2192,Completed,Active,2,72,B+
665,0030173,DDM2401,4,BUS 1203,Completed,Active,3,61,B-
666,0030173,DDM2401,4,BUS 1205,Completed,Active,3,50,C
667,0030173,DDM2401,4,FIN 1100,Completed,Repeat,3,50,C
668,0030173,DDM2401,4,MKT 1200,Completed,Active,3,56,C+
669,0030173,DDM2401,4,MKT 1201,Completed,Active,3,58,C+
670,0030173,DDM2401,4,MKT 1205,Completed,Active,3,69,B
671,0030173,DDM2401,5,BUS 1200,Completed,Active,3,75,A-
672,0030173,DDM2401,5,MKT 1207,Completed,Active,3,74,B+
673,0030173,DDM2401,5,MPU 2312,Completed,Active,2,88,A
674,0026546,DECE1908,1,CSC 1200,Completed,Active,3,59,C+
675,0026546,DECE1908,1,ECE 1100,Completed,Active,3,55,C+
676,0026546,DECE1908,1,ECE 1140,Completed,Active,3,53,C
677,0026546,DECE1908,1,EDU 1100,Completed,Active,3,47,C-
678,0026546,DECE1908,1,MPU 2163,Completed,Active,3,69,P
679,0026546,DECE1908,1,PSY 1100,Completed,Active,3,53,C
680,0026546,DECE1908,2,ECE 1110,Completed,Active,3,58,C+
681,0026546,DECE1908,2,EDU 1110,Completed,Active,2,73,B+
682,0026546,DECE1908,2,PSY 1110,Completed,Active,3,67,B
683,0026546,DECE1908,3,EDU 1100,Completed,Repeat,3,63,B-
684,0026546,DECE1908,3,EDU 1140,Completed,Active,4,65,B
685,0026546,DECE1908,3,EDU 1150,Completed,Active,4,54,C
686,0026546,DECE1908,3,EDU 1230,Completed,Active,3,58,C+
687,0026546,DECE1908,3,ENG 1100,Completed,Active,2,81,A
688,0026546,DECE1908,3,GEN 1120,Completed,Active,2,63,P
689,0026546,DECE1908,4,COM 1100,Completed,Active,2,67,P
690,0026546,DECE1908,4,ECE 1120,Completed,Active,3,44,D
691,0026546,DECE1908,4,ECE 1130,Completed,Active,3,66,B
692,0026546,DECE1908,4,ECE 1200,Completed,Active,3,58,C+
693,0026546,DECE1908,4,EDU 1120,Completed,Active,2,67,B
694,0026546,DECE1908,4,EDU 1210,Completed,Active,3,51,C
695,0026546,DECE1908,4,EDU 1240,Completed,Active,3,51,C
696,0026546,DECE1908,5,ECE 1220,Completed,Active,3,54,C
697,0026546,DECE1908,5,EDU 1130,Completed,Active,2,60,B-
698,0026546,DECE1908,5,EDU 1160,Completed,Active,3,61,B-
699,0026546,DECE1908,5,EDU 1220,Completed,Active,3,66,B
700,0026546,DECE1908,5,PSY 1200,Completed,Active,3,64,B-
701,0026546,DECE1908,5,SER 1100,Completed,Active,2,78,P
702,0026546,DECE1908,6,INT 1230,Completed,Active,4,82,A
703,0026546,DECE1908,7,ECE 1120,Completed,Repeat,3,74,B+
704,0026546,DECE1908,7,ECE 1210,Completed,Active,3,57,C+
705,0026546,DECE1908,7,MGT 1200,Completed,Active,3,68,B
706,0026546,DECE1908,8,INT 1240,Completed,Active,4,62,B-
707,0027444,DECE2008,1,ECE 1100,Completed,Active,3,64,B-
708,0027444,DECE2008,1,ECE 1130,Completed,Active,3,67,B
709,0027444,DECE2008,1,ECE 1140,Completed,Active,3,52,C
710,0027444,DECE2008,1,EDU 1100,Completed,Active,3,59,C+
711,0027444,DECE2008,1,MPU 2163,Completed,Active,3,76,P
712,0027444,DECE2008,1,PSY 1100,Completed,Active,3,63,B-
713,0027444,DECE2008,2,ECE 1110,Completed,Active,3,80,A
714,0027444,DECE2008,2,EDU 1140,Completed,Active,4,69,B
715,0027444,DECE2008,2,EDU 1150,Completed,Active,4,50,C
716,0027444,DECE2008,2,EDU 1210,Completed,Active,3,69,B
717,0027444,DECE2008,2,ENG 1100,Completed,Active,2,78,A-
718,0027444,DECE2008,2,SER 1100,Completed,Active,2,77,P
719,0027444,DECE2008,3,EDU 1120,Completed,Active,2,76,A-
720,0027444,DECE2008,3,EDU 1220,Completed,Active,3,43,D
721,0027444,DECE2008,3,PSY 1110,Completed,Active,3,70,B+
722,0027444,DECE2008,4,COM 1100,Completed,Active,2,76,P
723,0027444,DECE2008,4,ECE 1120,Completed,Active,3,60,B-
724,0027444,DECE2008,4,ECE 1220,Completed,Active,3,63,B-
725,0027444,DECE2008,4,EDU 1110,Completed,Active,2,83,A
726,0027444,DECE2008,4,EDU 1160,Completed,Active,3,53,C
727,0027444,DECE2008,4,EDU 1230,Completed,Active,3,57,C+
728,0027444,DECE2008,4,GEN 1120,Completed,Active,2,53,P
729,0027444,DECE2008,5,CSC 1200,Completed,Active,3,55,C+
730,0027444,DECE2008,5,ECE 1210,Completed,Active,3,66,B
731,0027444,DECE2008,5,EDU 1220,Completed,Repeat,3,71,B+
732,0027444,DECE2008,5,EDU 1240,Completed,Active,3,71,B+
733,0027444,DECE2008,5,MGT 1200,Completed,Active,3,69,B
734,0027444,DECE2008,5,PSY 1200,Completed,Active,3,63,B-
735,0027444,DECE2008,6,INT 1230,Completed,Active,4,54,C
736,0027444,DECE2008,7,ECE 1200,Completed,Active,3,57,C+
737,0027444,DECE2008,7,EDU 1130,Completed,Active,2,42,D
738,0027444,DECE2008,8,INT 1240,Completed,Active,4,69,B
739,0027444,DECE2008,11,EDU 1130,Completed,Repeat,2,62,B-
740,0027461,DECE2008,1,ECE 1100,Completed,Active,3,34,Pe
741,0027461,DECE2008,1,ECE 1130,Completed,Active,3,42,Pe
742,0027461,DECE2008,1,ECE 1140,Completed,Active,3,30,Pe
743,0027461,DECE2008,1,EDU 1100,Completed,Active,3,42,Pe
744,0027461,DECE2008,1,MPU 2163,Completed,Active,3,43,Pe
745,0027461,DECE2008,1,PSY 1100,Completed,Active,3,44,Pe
746,0021252,DECE1408,1,ECE 1100,Active,Active,3,59,C+
747,0021252,DECE1408,1,ECE 1110,Active,Active,3,62,B-
748,0021252,DECE1408,1,EDU 1100,Active,Active,3,31,F
749,0021252,DECE1408,1,EDU 1110,Active,Active,2,50,C
750,0021252,DECE1408,1,ENG 1100,Active,Active,2,55,C+
751,0021252,DECE1408,1,GEN 1120,Active,Active,2,66,P
752,0021252,DECE1408,1,PSY 1100,Active,Active,3,49,C-
753,0021252,DECE1408,2,COM 1100,Completed,Active,2,55,P
754,0021252,DECE1408,2,EDU 1120,Completed,Active,2,67,B
755,0021252,DECE1408,2,EDU 1130,Completed,Active,2,60,B-
756,0021252,DECE1408,2,SER 1100,Completed,Active,2,82,P
757,0021252,DECE1408,3,EDU 1100,Completed,Repeat,3,54,C
758,0021252,DECE1408,3,EDU 1140,Completed,Active,4,56,C+
759,0021252,DECE1408,3,EDU 1210,Completed,Active,3,50,C
760,0021252,DECE1408,3,EDU 1230,Completed,Active,3,63,B-
761,0021252,DECE1408,3,MPU 2163,Completed,Active,3,55,P
762,0021252,DECE1408,3,PSY 1100,Completed,Repeat,3,53,C
763,0021252,DECE1408,4,ECE 1120,Completed,Active,3,71,B+
764,0021252,DECE1408,4,ECE 1130,Completed,Active,3,62,B-
765,0021252,DECE1408,4,ECE 1140,Completed,Active,3,58,C+
766,0021252,DECE1408,4,EDU 1150,Completed,Active,4,66,B
767,0021252,DECE1408,4,PSY 1110,Completed,Active,3,60,B-
768,0021252,DECE1408,5,ECE 1230,Completed,Active,4,63,B-
769,0021252,DECE1408,6,ECE 1200,Completed,Active,3,57,C+
770,0021252,DECE1408,6,ECE 1210,Completed,Active,3,54,C
771,0021252,DECE1408,6,EDU 1160,Completed,Active,3,52,C
772,0021252,DECE1408,6,EDU 1220,Completed,Active,3,66,B
773,0021252,DECE1408,6,MGT 1200,Completed,Active,3,61,B-
774,0021252,DECE1408,6,PSY 1200,Completed,Active,3,53,C
775,0021252,DECE1408,7,CSC 1200,Completed,Active,3,70,B+
776,0021252,DECE1408,7,ECE 1220,Completed,Active,3,77,A-
777,0021252,DECE1408,7,EDU 1240,Completed,Active,3,65,B
778,0021252,DECE1408,8,ECE 1240,Completed,Active,4,61,B-
779,0028769,DECE2205,1,ECE 1120,Completed,Active,3,58,C+
780,0028769,DECE2205,1,EDU 1110,Completed,Active,2,69,B
781,0028769,DECE2205,1,EDU 1210,Completed,Active,3,53,C
782,0028769,DECE2205,2,ECE 1100,Completed,Active,3,57,C+
783,0028769,DECE2205,2,EDU 1120,Completed,Active,2,81,A
784,0028769,DECE2205,2,EDU 1140,Completed,Active,4,57,C+
